12:22:02,-7.139588333,107.5125618,127809,2.72,291.31,280.2,9.46,2582,0,0.01,-0.08,0.98,1.34,-3.54,-0.61,-83.2,19.87,28.67,-6.49,-3.76,-62.14,19.4,55,#
12:22:04,-7.139588333,107.5125618,127809,2.72,291.31,276.3,9.39,2566,0,-0.04,0.07,1.08,-5.07,-3.97,-1.59,-83.47,19.15,28.31,-6.94,-3.09,-62.41,19.4,56,#
12:22:05,-7.139588333,107.5125618,127838,2.72,291.31,277.1,9.46,2592,0,0.05,-0.13,1.06,2.38,-4.27,4.09,-84.23,20.01,26.97,-6.8,-1.91,-62,19.4,56,#
12:22:11,-7.139588333,107.5125618,127809,2.72,291.31,172.5,9.58,1678,0,0.04,0,0.98,3.11,6.41,2.87,-81.89,20,28.09,-7.63,-3.38,-62.41,19.1,56,#
12:22:12,-7.139588333,107.5125618,127800,2.72,291.31,283.1,9.38,2608,0,0.05,-0.11,0.97,-7.08,-18.86,-5,-84.18,20.19,27.73,-7.38,-2.48,-63.04,18.9,56,#
12:22:14,-7.139588333,107.5125618,127800,2.72,291.31,280.7,9.4,2654,0,-0.04,-0.24,1.05,3.11,-0.06,0.61,-84.55,19.72,27.65,-6.26,-2.89,-64.13,18.9,57,#
12:22:15,-7.139588333,107.5125618,127800,2.72,291.31,284.2,9.41,2576,0,0.13,0.03,1.01,0.31,6.35,-2.44,-83.33,21.59,27.78,-6.6,-2.79,-62.62,18.9,57,#
12:22:17,-7.139588333,107.5125618,127800,2.72,291.31,260.40*,12:22:21,-7.139588333,107.5125618,127790,2.72,291.31,176.6,9.49,1678,0,0.02,-0.54,0.88,1.22,-0.37,-2.56,-83.73,19.09
12:22:23,-7.139588333,107.5125618,127781,2.72,291.31,281.5,9.42,2608,0,-0.07,0.03,1.15,8.54,18.98,2.2,-83.86,20.99,27.43,-6.27,-1.25,-62.98,18.5,58,#
12:22:25,-7.139588333,107.5125618,127790,2.72,291.31,276.8,9.41,2614,0,0.02,-0.18,1.01,-3.11,-3.11,-2.5,-83.69,21.2,27.63,-5.55,-3.57,-62.51,18.4,58,#
12:22:26,-7.139588333,107.5125618,127809,2.72,291.31,262.2,9.41,2428,0,-0.03,0.06,0.97,-3.05,-13.61,-1.46,-84.74,20.92,26.94,-5.42,-1.44,-62.74,18.4,58,#
12:22:32,-7.139588333,107.5125618,127828,2.72,291.31,198.8,9.44,1890,0,-0.01,0.04,0.97,-6.04,-12.76,-0.92,-83.77,19.91,28.2,-9.53,-2.77,-62.7,18.2,59,#
12:22:33,-7.139588333,107.5125618,127800,2.72,291.31,276.7,9.4,2642,0,0.14,-0.02,1.03,8.61,7.63,2.2,-80.47,19.53,28.39,-9.12,-2.95,-63,18.2,59,#
12:22:34,-7.139588333,107.5125618,127809,2.72,291.31,264.9,9.4,2490,0,0.26,0.08,0.94,-4.15,-5.74,0,-84,19.6,28.22,-9.28,-2.05,-63.72,18.2,59,#
12:22:36,-7.139588333,107.5125618,127819,2.72,291.31,284.3,9.34,2588,0,-0.01,-0.11,0.98,-4.76,-7.14,2.99,-84.34,19.19,27.95,-7.87,-2.91,-63.03,18.2,59,#
12:22:37,-7.139588333,107.5125618,127838,2.72,291.31,267.5,9.42,2596,0,0.12,-0.11,1.03,-2.99,11.84,3.23,-83.29,18.96,28.66,-7.06,-3.78,-63.23,18.1,59,#
12:23:26,-7.139665167,107.5123558,126161,7.91,95.94,274.8,9.34,2542,0,0.04,-0.06,1.01,-3.91,-1.46,0.98,-85.2,19.6,28.16,-10.79,1.28,-63.54,18,60,#
12:23:27,-7.139665167,107.5123558,126029,7.91,95.94,262.6,9.33,2490,0,0.04,-0.05,0.98,-4.09,22.34,3.48,-84.17,20.58,27.61,-8.11,0.19,-62.63,18,60,#
12:23:28,-7.139665167,107.5123558,125972,7.91,95.94,325.7,9.3,2910,0,0.01,-0.12,1.05,6.29,-33.26,-1.83,-83.99,20.06,28.38,-9.2,-4.05,-63.01,17.9,60,#
12:23:30,-7.139667167,107.512485,125878,7.91,95.94,266.5,9.39,2506,0,0,-0.03,0.95,-2.56,-17.82,-2.44,-85.37,19.63,27.66,-9.34,-0.54,-63.98,17.9,60,#
12:23:36,-7.139651333,107.512547,125502,7.91,95.94,191.4,9.46,1792,0,-0.02,-0.11,1.06,-19.53,5.37,1.53,-83.97,18.78,29.48,-14.54,-1.02,-61.68,17.9,60,#
12:23:37,-7.139651333,107.512547,125398,7.91,95.94,277,9.29,2576,0,0.02,-0.29,1.04,-5.86,5.31,1.1,-82.84,21.04,27.4,-9.81,-1.71,-60.92,18,60,#
12:23:38,-7.139651333,107.512547,125323,7.91,95.94,268.2,9.32,2504,0,0.08,-0.12,1.06,-2.99,-6.77,3.97,-82.78,21.9,27.02,-6.86,-0.97,-59.74,18,60,#
12:23:39,-7.139651333,107.512547,125257,7.91,95.94,282.4,9.35,2592,0,-0.05,-0.18,0.88,11.96,11.9,-2.5,-85.27,21.13,26.66,-6.73,-1.83,-63.14,18,60,#
12:23:41,-7.139651333,107.512547,125191,7.91,95.94,305.9,9.28,2942,0,0.04,-0.14,1.09,-3.23,-7.93,1.16,-85.64,21.04,26.29,-6.22,-1.48,-63.23,18,60,#
12:23:46,-7.139651333,107.512547,124806,7.91,95.94,246.7,9.3,2146,0,0.08,-0.06,1.14,-4.88,-5.8,1.71,-81.73,20.33,29.18,-7.7,-3.87,-58.73,18.1,61,#
12:23:48,-7.139651333,107.512547,124778,7.91,95.94,274.1,9.36,2550,0,0.04,-0.2,0.97,1.71,3.36,-2.69,-83.56,24.07,26.16,-4.1,-0.09,-57.12,18.1,60,#
12:23:49,-7.139618,107.5125977,124693,0.85,59.71,269.2,9.55,2576,0,-0.02,0.05,0.9,-1.53,1.53,26.25,-82.57,29.11,26.21,-5.59,-2.74,-47.34,18.1,60,#
12:23:50,-7.139618333,107.5125962,124618,1,59.71,255.9,9.82,2534,0,0.13,-0.14,0.93,-27.65,-15.08,9.4,-75.03,34.77,26.99,-11.5,-6.69,-23.53,18.2,61,#
12:23:51,-7.139619167,107.5125957,124580,0.63,59.71,265,9.83,2602,0,0.28,-0.31,0.96,21.91,2.75,120.12,-40.19,7.99,15.91,-13.76,-9.13,33.33,18.4,64,#
12:23:53,-7.139628833,107.5125902,124580,2.06,189,305.8,9.82,2910,0,0.14,-0.44,0.93,-0.06,-10.13,49.56,-64.57,62,-171.96,-33.33,52.45,18.6,74,#,
12:23:57,-7.139637833,107.5125848,124571,1.06,184.76,186.3,10.03,1750,0,0.49,-0.1,-0.87,-21.12,-13.31,-2.62,-90.52,-13.71,-22.54,-173.8,-27.88,41.88,18.7,69,#
12:23:59,-7.1396355,107.5125808,124571,1.94,184.76,312.1,9.89,2936,0,0.38,-0.09,-0.92,0.24,-4.46,2.5,-93.69,-11.39,-21.18,-175.27,-21.45,33.59,18.7,69,#
12:24:00,-7.139629667,107.512578,124580,1.89,184.76,258.1,9.94,2566,0,0.28,-0.11,-0.95,-3.66,-12.76,4.64,-96.89,-11.71,-19.47,-175.44,-16.41,29.82,18.9,65,#
12:24:01,-7.139626333,107.5125783,124580,1.28,184.76,248.1,9.96,2370,0,0.31,-0.08,-0.94,0,1.22,1.16,-95.2,-11.78,-20.46,-176.47,-18.01,28.97,18.9,65,#
12:24:02,-7.139634833,107.5125833,124580,1.2,184.76,249.2,9.96,2504,0,0.35,-0.11,-0.95,-0.55,2.5,3.78,-93.7,-11.46,-20.84,-174.78,-53,19.3,60,#,
12:24:08,-7.139626167,107.5125673,124590,1.43,231.2,256,9.99,2506,0,0.3,-0.16,-0.94,-6.1,-0.73,15.69,-96.12,-10.16,-19.74,-170.93,-17.72,20.24,19.4,59,#
12:24:09,-7.139628833,107.5125658,124590,0.91,231.2,242.6,10.03,2360,0,0.25,-0.03,-0.98,-8.91,-1.89,37.05,-99.73,16.83,-21.89,-178.73,-14.25,-20.81,19.4,59,#
12:24:10,-7.139624167,107.5125615,124590,1.06,231.2,304.6,9.96,3038,0,0.46,-0.03,-0.89,-3.17,10.44,10.19,-92.54,19.69,-25.57,179.69,-25.74,-25.68,19.5,58,#
12:24:12,-7.139622667,107.512562,124590,0.63,231.2,261,10.01,2578,0,0.44,-0.05,-0.89,0.24,-1.77,1.53,-91.49,22.6,-25.66,-177.8433.95,19.6,57,#,,
12:24:16,-7.139622333,107.5125642,124608,0.72,187.27,226.4,10.06,2264,0,0.44,0.21,-0.84,0.12,3.72,-22.83,-95.62,11.21,-26.35,165.43,-27.12,3.7,19.7,57,#
12:24:18,-7.139625333,107.5125685,124608,0.39,187.27,247,10.04,2442,0,0.46,0.29,-0.83,-1.28,-1.83,-0.85,-94.15,7.85,-27.36,160.88,-28,12.33,19.8,57,#
12:24:19,-7.1396265,107.5125692,124608,0.48,187.27,264.8,10.02,2618,0,0.47,0.24,-0.84,1.83,2.14,2.2,-94.02,9.99,-27.07,162.770333,124608,0.28,187.27,257.6,10.04
12:24:21,-7.139625667,107.5125728,124590,0.44,187.27,244.6,10.05,2458,0,0.48,-0.22,-0.86,21.06,3.48,-14.59,-91.12,17.87,-26.85,-169.85,-24.7,-35..80,60,#,
12:24:26,-7.139628,107.512571,124543,0.35,187.27,174.8,10.15,1772,0,0.17,0.02,-0.99,2.44,0,-0.12,-102.35,15.46,-18.61,177.11,-10.4,-13.94,19.9,58,#
12:24:27,-7.139626167,107.5125703,124543,0.8,277.85,248.2,10.06,2496,0,0.18,0.03,-0.97,0.67,-2.99,-0.98,-101.3,17.01,-18.65,176.69,-10.4,-15.99,19.9,58,#
12:24:28,-7.1396245,107.5125697,124543,0.72,291.58,261.4,10.06,2638,0,0.18,0.04,-0.97,-2.2,2.62,2.56,-101.79,16.59,-18.8,176.28,-10.18,-17.13,20,57,#
12:24:29,-7.139629667,107.5125743,124552,2.28,168.13,264,10.05,2642,0,0.21,0.05,-0.96,-0.06,-0.06,-2.2,-100.81,18.52,-19.29,175.52,-11.5,-18.17,20,57,#
12:24:31,-7.139628167,107.5125765,124552,0.5,168.13,248.4,10.08,2480,0,0.18,0.04,-0.97,-2.32,-1.22,-0.31,-101.34,18.48,-18.6,175.69,-10.1,55,#,,
12:24:35,-7.1396205,107.5125667,124552,1.13,255.71,180.3,10.17,1862,0,0.16,0.04,-0.98,0.18,-1.22,0.37,-100.31,19.64,-17.95,176.19,-9.11,-22.66,20.1,55,#
12:24:37,-7.139621,107.5125717,124552,0.69,199.61,259.1,10.09,2434,0,0.12,0.05,-0.98,-1.65,-7.87,-0.49,-102.67,19.35,-17.39,175.94,-7.65,-22.36,20.1,55,#
12:24:38,-7.139621167,107.512573,124552,0.37,199.61,261.7,10.08,2618,0,0.17,0.02,-0.98,1.22,4.58,4.21,-99.33,21.09,-18.5,177.21,-10.22,-26.06,20.2,55,#
12:24:39,-7.139621333,107.5125748,124552,0.35,199.61,256.3,10.08,2578,0,0.24,0.06,-0.95,4.39,5.62,0,-97.94,20.45,-18.99,175.83,-12.99,-27.37,20.2,55,#
12:24:40,-7.1396205,107.512575,124552,0.3,199.61,256.9,10.08,2586,0,0.16,0.06,-0.98,3.17,-2.32,-3.48,-99.19,20.6,-18.23,175.68,-10.07,-26.1,,,
12:24:45,-7.139627333,107.5125852,124552,0.76,238.23,161.2,10.21,1690,0,0.2,0.04,-0.97,-0.24,-1.34,-0.61,-99.6,20.44,-19.07,175.92,-11.83,-27.38,20.3,56,#
12:24:46,-7.139625333,107.5125872,124543,1.31,339.57,260.5,10.09,2618,0,0.21,0.04,-0.96,0.61,-1.04,0.79,-97.65,22.91,-19.12,176.07,-11.96,-27.85,20.4,56,#
12:24:47,-7.139623833,107.5125882,124543,0.39,339.57,254.2,10.1,2566,0,0.17,0.03,-0.95,-3.05,-2.62,3.78,-99.55,22.39,-18.28,175.86,-10.09,-27.5,20.4,56,#
12:24:48,-7.139622167,107.5125838,124543,1.11,339.57,264.6,10.09,2468,0,0.21,0.03,-0.98,-3.11,-2.56,-2.87,-97.86,22.62,-19.36,176.65,-11.92,-28.86,20.4,56,#
12:24:50,-7.1396165,107.5125797,124543,0.5,332.96,259.3,10.1,2598,0,0.2,0.03,-0.97,-0.24,0,-0.31,-100.05,22.86,-19.26,176.63,-11.5,56,#,,
12:24:54,-7.139607167,107.5125725,124543,0.15,326.89,179.7,10.2,1842,0,0.21,0.01,-0.98,0.06,-0.18,-0.55,-99,20.41,-19.37,177.58,-11.85,-29.06,20.6,56,#
12:24:56,-7.139604833,107.5125723,124552,0.24,326.89,264.3,10.1,2592,0,0.19,0.02,-0.97,1.53,-2.2,-0.61,-99.54,22.09,-19.3,177.35,-11.35,-28.68,20.6,56,#
12:24:57,-7.139604667,107.5125723,124552,0.41,326.89,259,10.11,2618,0,0.21,0.01,-0.97,-0.49,0,-0.12,-97.71,23.08,-19.63,177.82,-11.8,-29.26,20.6,56,#
12:24:58,-7.139597833,107.5125718,124552,1.06,326.89,240.6,10.13,2478,0,0.22,0.06,-0.97,-3.05,4.15,-12.08,-99.84,20.61,-19.29,175.48,-13.03,-25.83,20.6,56,#
12:25:04,-7.139587333,107.5125658,124552,0.94,325.69,177.9,10.22,1816,0,0.23,0.07,-0.97,0,0.55,-0.24,-97.76,21.95,-19.13,174.95,-13.52,-30.25,20.8,56,#
12:25:05,-7.139586167,107.5125707,124552,1.78,325.69,260.8,10.12,2596,0,0.19,0.07,-0.95,-6.41,-6.04,-2.69,-98.16,23.71,-18.19,173.68,-11.64,-30.69,20.8,56,#
12:25:06,-7.139589167,107.5125737,124552,0.74,325.69,255.6,10.13,2588,0,0.08,0.07,-0.99,4.03,-5.68,0.79,-100.73,22.2,-15.28,174.28,-5.42,-28.58,20.9,55,#
12:25:07,-7.13959,107.5125743,124552,0.3,325.69,262.4,10.12,2582,0,0.05,0.02,-1,1.04,2.26,2.38,-101.76,22.49,-15.36,177.51,-3.41,-29.88,20.9,55,#
12:25:13,-7.139590167,107.512579,124552,0.13,359.45,182.3,10.22,1832,0,0.27,0.09,-0.95,1.71,4.33,-1.46,-99.91,15.62,-20.24,171.97,-14.63,-11.84,21,56,#
12:25:14,-7.139583833,107.5125758,124552,3.41,294.82,261.8,10.13,2638,0,-0.02,0.24,-0.96,-0.31,-5.43,-9.95,-106.39,12.94,-12.09,165.72,0.54,-5,21.1,56,#
12:25:17,-7.1395835,107.5125817,124543,1.35,9.03,242.6,10.16,2468,0,-0.05,0.21,-0.95,5.25,7.26,2.01,-104.74,10.54,-12.82,166.7,0.75,-3.66,21.1,56,#
12:25:24,-7.1395855,107.5125995,124543,1.33,66.92,196.1,10.22,2026,0,0.32,0.18,-0.92,-1.46,-4.39,0.18,-97.98,14.25,-21.37,166.61,-17.41,-5.4,21.2,56,#
12:25:25,-7.139586167,107.5126025,124552,1.52,103.05,283.1,10.12,2832,0,0.27,0.26,-0.94,-1.04,-3.23,1.77,-99.22,15.39,-19.55,163.1,-14.53,-4.94,21.2,56,#
12:25:26,-7.139583833,107.5126002,124552,0.44,103.05,277.8,10.12,2782,0,0.25,0.37,-0.9,-15.26,0.18,-7.45,-98.96,16.92,-17.94,155.65,-13.58,-4.34,21.3,55,#
12:25:27,-7.139586833,107.5126028,124552,0.09,103.05,266.3,10.14,2624,0,0.21,0.48,-0.85,-3.17,4.21,-1.83,-100.78,16.51,-17.34,149.34,-12.05,1.06,21.3,55,#
